statement_type,name,gender,pronouns,template,is_control,uncertainty_expression,statement_id,statement,prompt,prompt_example,prompt_instruction,statement_uuid,file_id,prompt_instruction_0,prompt_instruction_100
imperfect_knowledge,Nathan,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,imperfect_knowledge_6,[[they]] can fix a flat tire.,"Nathan believes it's very unlikely that he can fix a flat tire.

Provide a number between 0 and 100 that reflects, from Nathan's perspective, the probability (expressed as a percentage) that he can fix a flat tire.

- 0 indicates Nathan believes there is a 0% chance that he can fix a flat tire.
- 100 indicates Nathan believes there is a 100% chance that he can fix a flat tire.",Nathan believes it's very unlikely that he can fix a flat tire.,"Provide a number between 0 and 100 that reflects, from Nathan's perspective, the probability (expressed as a percentage) that he can fix a flat tire.",73d335e797d4e87096268b4ff584ed0a,7,- 0 indicates Nathan believes there is a 0% chance that he can fix a flat tire.,- 100 indicates Nathan believes there is a 100% chance that he can fix a flat tire.
imperfect_knowledge,Cheri,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,imperfect_knowledge_7,[[their]] friend can do a handstand.,"Cheri believes it's highly unlikely that her friend can do a handstand.

Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that her friend can do a handstand.

- 0 indicates Cheri believes there is a 0% chance that her friend can do a handstand.
- 100 indicates Cheri believes there is a 100% chance that her friend can do a handstand.",Cheri believes it's highly unlikely that her friend can do a handstand.,"Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that her friend can do a handstand.",4835a58b25a8b01425640c32b4c8683e,7,- 0 indicates Cheri believes there is a 0% chance that her friend can do a handstand.,- 100 indicates Cheri believes there is a 100% chance that her friend can do a handstand.
imperfect_knowledge,Camille,female,"{'their': 'her', 'they': 'she'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,imperfect_knowledge_8,[[they]] can derive the theorem presented in class today within 5 minutes.,"Camille believes she can derive the theorem presented in class today within 5 minutes.

Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that she can derive the theorem presented in class today within 5 minutes.

- 0 indicates Camille believes there is a 0% chance that she can derive the theorem presented in class today within 5 minutes.
- 100 indicates Camille believes there is a 100% chance that she can derive the theorem presented in class today within 5 minutes.",Camille believes she can derive the theorem presented in class today within 5 minutes.,"Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that she can derive the theorem presented in class today within 5 minutes.",8c4a5382ca739c19412a579f7410b7ef,7,- 0 indicates Camille believes there is a 0% chance that she can derive the theorem presented in class today within 5 minutes.,- 100 indicates Camille believes there is a 100% chance that she can derive the theorem presented in class today within 5 minutes.
imperfect_knowledge,Marco,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,imperfect_knowledge_9,the local college baseball game starts at 9am on Sunday.,"Marco believes it's almost certain that the local college baseball game starts at 9am on Sunday.

Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that the local college baseball game starts at 9am on Sunday.

- 0 indicates Marco believes there is a 0% chance that the local college baseball game starts at 9am on Sunday.
- 100 indicates Marco believes there is a 100% chance that the local college baseball game starts at 9am on Sunday.",Marco believes it's almost certain that the local college baseball game starts at 9am on Sunday.,"Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that the local college baseball game starts at 9am on Sunday.",00ffc9a6afa83a4c1921076c1c98adbe,7,- 0 indicates Marco believes there is a 0% chance that the local college baseball game starts at 9am on Sunday.,- 100 indicates Marco believes there is a 100% chance that the local college baseball game starts at 9am on Sunday.
imperfect_knowledge,Roxanne,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,imperfect_knowledge_10,the hiking trail is 10 miles long.,"Roxanne believes it's highly likely that the hiking trail is 10 miles long.

Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the hiking trail is 10 miles long.

- 0 indicates Roxanne believes there is a 0% chance that the hiking trail is 10 miles long.
- 100 indicates Roxanne believes there is a 100% chance that the hiking trail is 10 miles long.",Roxanne believes it's highly likely that the hiking trail is 10 miles long.,"Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the hiking trail is 10 miles long.",c8291f71db908fd79e94f6910a0261c3,7,- 0 indicates Roxanne believes there is a 0% chance that the hiking trail is 10 miles long.,- 100 indicates Roxanne believes there is a 100% chance that the hiking trail is 10 miles long.
imperfect_knowledge,Gary,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,imperfect_knowledge_11,[[their]] flight will land around 6pm.,"Gary believes it's very likely that his flight will land around 6pm.

Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that his flight will land around 6pm.

- 0 indicates Gary believes there is a 0% chance that his flight will land around 6pm.
- 100 indicates Gary believes there is a 100% chance that his flight will land around 6pm.",Gary believes it's very likely that his flight will land around 6pm.,"Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that his flight will land around 6pm.",2941d0120c295e5639493c00fe678ece,7,- 0 indicates Gary believes there is a 0% chance that his flight will land around 6pm.,- 100 indicates Gary believes there is a 100% chance that his flight will land around 6pm.
imperfect_knowledge,Bonnie,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,imperfect_knowledge_12,[[they]] can recall the names of at least seventy countries.,"Bonnie believes it's probable that she can recall the names of at least seventy countries.

Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that she can recall the names of at least seventy countries.

- 0 indicates Bonnie believes there is a 0% chance that she can recall the names of at least seventy countries.
- 100 indicates Bonnie believes there is a 100% chance that she can recall the names of at least seventy countries.",Bonnie believes it's probable that she can recall the names of at least seventy countries.,"Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that she can recall the names of at least seventy countries.",259d2fcf7845b846ec249510f5c2f1bf,7,- 0 indicates Bonnie believes there is a 0% chance that she can recall the names of at least seventy countries.,- 100 indicates Bonnie believes there is a 100% chance that she can recall the names of at least seventy countries.
imperfect_knowledge,Lance,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,imperfect_knowledge_13,[[their]] boss meets the new client at least two times per week.,"Lance believes it's likely that his boss meets the new client at least two times per week.

Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that his boss meets the new client at least two times per week.

- 0 indicates Lance believes there is a 0% chance that his boss meets the new client at least two times per week.
- 100 indicates Lance believes there is a 100% chance that his boss meets the new client at least two times per week.",Lance believes it's likely that his boss meets the new client at least two times per week.,"Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that his boss meets the new client at least two times per week.",798525e2104a2d1fbd2ddfe85e98ff47,7,- 0 indicates Lance believes there is a 0% chance that his boss meets the new client at least two times per week.,- 100 indicates Lance believes there is a 100% chance that his boss meets the new client at least two times per week.
imperfect_knowledge,Joey,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,imperfect_knowledge_14,everything fits in [[their]] suitcase.,"Joey believes it's somewhat likely that everything fits in his suitcase.

Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that everything fits in his suitcase.

- 0 indicates Joey believes there is a 0% chance that everything fits in his suitcase.
- 100 indicates Joey believes there is a 100% chance that everything fits in his suitcase.",Joey believes it's somewhat likely that everything fits in his suitcase.,"Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that everything fits in his suitcase.",8ef87d365a02607205278cb4e22b019b,7,- 0 indicates Joey believes there is a 0% chance that everything fits in his suitcase.,- 100 indicates Joey believes there is a 100% chance that everything fits in his suitcase.
preference,Laura,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,preference_0,[[their]] cousin prefers spinach over broccoli.,"Laura believes it's somewhat unlikely that her cousin prefers spinach over broccoli.

Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that her cousin prefers spinach over broccoli.

- 0 indicates Laura believes there is a 0% chance that her cousin prefers spinach over broccoli.
- 100 indicates Laura believes there is a 100% chance that her cousin prefers spinach over broccoli.",Laura believes it's somewhat unlikely that her cousin prefers spinach over broccoli.,"Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that her cousin prefers spinach over broccoli.",12f9cd84e127a7ef9392fe52699766a6,7,- 0 indicates Laura believes there is a 0% chance that her cousin prefers spinach over broccoli.,- 100 indicates Laura believes there is a 100% chance that her cousin prefers spinach over broccoli.
preference,Jessica,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,preference_1,[[their]] boss prefers coffee over tea.,"Jessica believes it's uncertain that her boss prefers coffee over tea.

Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that her boss prefers coffee over tea.

- 0 indicates Jessica believes there is a 0% chance that her boss prefers coffee over tea.
- 100 indicates Jessica believes there is a 100% chance that her boss prefers coffee over tea.",Jessica believes it's uncertain that her boss prefers coffee over tea.,"Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that her boss prefers coffee over tea.",68104cc10d423550d443057fe5dcd885,7,- 0 indicates Jessica believes there is a 0% chance that her boss prefers coffee over tea.,- 100 indicates Jessica believes there is a 100% chance that her boss prefers coffee over tea.
preference,Amanda,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,preference_2,[[their]] friend prefers running over cycling.,"Amanda believes it's possible that her friend prefers running over cycling.

Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that her friend prefers running over cycling.

- 0 indicates Amanda believes there is a 0% chance that her friend prefers running over cycling.
- 100 indicates Amanda believes there is a 100% chance that her friend prefers running over cycling.",Amanda believes it's possible that her friend prefers running over cycling.,"Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that her friend prefers running over cycling.",adf1d01b7f4fa67878ea62d6053f88dc,7,- 0 indicates Amanda believes there is a 0% chance that her friend prefers running over cycling.,- 100 indicates Amanda believes there is a 100% chance that her friend prefers running over cycling.
preference,Jacquelyn,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,unlikely,preference_3,[[their]] neighbor prefers the beach over the mountains.,"Jacquelyn believes it's unlikely that her neighbor prefers the beach over the mountains.

Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that her neighbor prefers the beach over the mountains.

- 0 indicates Jacquelyn believes there is a 0% chance that her neighbor prefers the beach over the mountains.
- 100 indicates Jacquelyn believes there is a 100% chance that her neighbor prefers the beach over the mountains.",Jacquelyn believes it's unlikely that her neighbor prefers the beach over the mountains.,"Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that her neighbor prefers the beach over the mountains.",3ba17ae9ca36840709f64ef145dfe3ae,7,- 0 indicates Jacquelyn believes there is a 0% chance that her neighbor prefers the beach over the mountains.,- 100 indicates Jacquelyn believes there is a 100% chance that her neighbor prefers the beach over the mountains.
preference,Nick,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,not likely,preference_4,[[their]] coworker prefers reading books over watching movies.,"Nick believes it's not likely that his coworker prefers reading books over watching movies.

Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that his coworker prefers reading books over watching movies.

- 0 indicates Nick believes there is a 0% chance that his coworker prefers reading books over watching movies.
- 100 indicates Nick believes there is a 100% chance that his coworker prefers reading books over watching movies.",Nick believes it's not likely that his coworker prefers reading books over watching movies.,"Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that his coworker prefers reading books over watching movies.",d525485daabb842d5bc8f353f6ad3239,7,- 0 indicates Nick believes there is a 0% chance that his coworker prefers reading books over watching movies.,- 100 indicates Nick believes there is a 100% chance that his coworker prefers reading books over watching movies.
preference,Johnnie,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,doubtful,preference_5,[[their]] cousin prefers summer over winter.,"Johnnie believes it's doubtful that his cousin prefers summer over winter.

Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that his cousin prefers summer over winter.

- 0 indicates Johnnie believes there is a 0% chance that his cousin prefers summer over winter.
- 100 indicates Johnnie believes there is a 100% chance that his cousin prefers summer over winter.",Johnnie believes it's doubtful that his cousin prefers summer over winter.,"Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that his cousin prefers summer over winter.",9b8eeb3c978c23d8abae6e9052a19582,7,- 0 indicates Johnnie believes there is a 0% chance that his cousin prefers summer over winter.,- 100 indicates Johnnie believes there is a 100% chance that his cousin prefers summer over winter.
preference,Catherine,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,preference_6,[[their]] boss prefers yoga over pilates.,"Catherine believes it's very unlikely that her boss prefers yoga over pilates.

Provide a number between 0 and 100 that reflects, from Catherine's perspective, the probability (expressed as a percentage) that her boss prefers yoga over pilates.

- 0 indicates Catherine believes there is a 0% chance that her boss prefers yoga over pilates.
- 100 indicates Catherine believes there is a 100% chance that her boss prefers yoga over pilates.",Catherine believes it's very unlikely that her boss prefers yoga over pilates.,"Provide a number between 0 and 100 that reflects, from Catherine's perspective, the probability (expressed as a percentage) that her boss prefers yoga over pilates.",0fce07b7f5981a52a3d572571acc7219,7,- 0 indicates Catherine believes there is a 0% chance that her boss prefers yoga over pilates.,- 100 indicates Catherine believes there is a 100% chance that her boss prefers yoga over pilates.
preference,Raul,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,preference_7,[[their]] friend prefers stargazing over birdwatching.,"Raul believes it's highly unlikely that his friend prefers stargazing over birdwatching.

Provide a number between 0 and 100 that reflects, from Raul's perspective, the probability (expressed as a percentage) that his friend prefers stargazing over birdwatching.

- 0 indicates Raul believes there is a 0% chance that his friend prefers stargazing over birdwatching.
- 100 indicates Raul believes there is a 100% chance that his friend prefers stargazing over birdwatching.",Raul believes it's highly unlikely that his friend prefers stargazing over birdwatching.,"Provide a number between 0 and 100 that reflects, from Raul's perspective, the probability (expressed as a percentage) that his friend prefers stargazing over birdwatching.",94fd442baf071d4ef2b6ec1de86e6cd3,7,- 0 indicates Raul believes there is a 0% chance that his friend prefers stargazing over birdwatching.,- 100 indicates Raul believes there is a 100% chance that his friend prefers stargazing over birdwatching.
preference,Olga,female,"{'their': 'her', 'they': 'she'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,preference_8,[[their]] neighbor prefers sunrise over sunset.,"Olga believes her neighbor prefers sunrise over sunset.

Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that her neighbor prefers sunrise over sunset.

- 0 indicates Olga believes there is a 0% chance that her neighbor prefers sunrise over sunset.
- 100 indicates Olga believes there is a 100% chance that her neighbor prefers sunrise over sunset.",Olga believes her neighbor prefers sunrise over sunset.,"Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that her neighbor prefers sunrise over sunset.",440f7b582f16715fa84d2fd1426a5f08,7,- 0 indicates Olga believes there is a 0% chance that her neighbor prefers sunrise over sunset.,- 100 indicates Olga believes there is a 100% chance that her neighbor prefers sunrise over sunset.
preference,Bruce,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,preference_9,[[their]] coworker prefers Chinese food over Mexican food.,"Bruce believes it's almost certain that his coworker prefers Chinese food over Mexican food.

Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that his coworker prefers Chinese food over Mexican food.

- 0 indicates Bruce believes there is a 0% chance that his coworker prefers Chinese food over Mexican food.
- 100 indicates Bruce believes there is a 100% chance that his coworker prefers Chinese food over Mexican food.",Bruce believes it's almost certain that his coworker prefers Chinese food over Mexican food.,"Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that his coworker prefers Chinese food over Mexican food.",9286907d3f228c324cbaacbecc26b711,7,- 0 indicates Bruce believes there is a 0% chance that his coworker prefers Chinese food over Mexican food.,- 100 indicates Bruce believes there is a 100% chance that his coworker prefers Chinese food over Mexican food.
preference,Isaac,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,preference_10,[[their]] boss prefers working remotely over working in-person.,"Isaac believes it's highly likely that his boss prefers working remotely over working in-person.

Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that his boss prefers working remotely over working in-person.

- 0 indicates Isaac believes there is a 0% chance that his boss prefers working remotely over working in-person.
- 100 indicates Isaac believes there is a 100% chance that his boss prefers working remotely over working in-person.",Isaac believes it's highly likely that his boss prefers working remotely over working in-person.,"Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that his boss prefers working remotely over working in-person.",2da1708d173f6b164e5680510ca728ce,7,- 0 indicates Isaac believes there is a 0% chance that his boss prefers working remotely over working in-person.,- 100 indicates Isaac believes there is a 100% chance that his boss prefers working remotely over working in-person.
preference,Violet,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,preference_11,[[their]] neighbor prefers dogs over cats.,"Violet believes it's very likely that her neighbor prefers dogs over cats.

Provide a number between 0 and 100 that reflects, from Violet's perspective, the probability (expressed as a percentage) that her neighbor prefers dogs over cats.

- 0 indicates Violet believes there is a 0% chance that her neighbor prefers dogs over cats.
- 100 indicates Violet believes there is a 100% chance that her neighbor prefers dogs over cats.",Violet believes it's very likely that her neighbor prefers dogs over cats.,"Provide a number between 0 and 100 that reflects, from Violet's perspective, the probability (expressed as a percentage) that her neighbor prefers dogs over cats.",24bc59c20bb6aaf8b92e3e765096b8d3,7,- 0 indicates Violet believes there is a 0% chance that her neighbor prefers dogs over cats.,- 100 indicates Violet believes there is a 100% chance that her neighbor prefers dogs over cats.
preference,Brendan,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,preference_12,[[their]] friend prefers science fiction books over fantasy books.,"Brendan believes it's probable that his friend prefers science fiction books over fantasy books.

Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that his friend prefers science fiction books over fantasy books.

- 0 indicates Brendan believes there is a 0% chance that his friend prefers science fiction books over fantasy books.
- 100 indicates Brendan believes there is a 100% chance that his friend prefers science fiction books over fantasy books.",Brendan believes it's probable that his friend prefers science fiction books over fantasy books.,"Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that his friend prefers science fiction books over fantasy books.",03868ea4101bd94eed3d592a55499977,7,- 0 indicates Brendan believes there is a 0% chance that his friend prefers science fiction books over fantasy books.,- 100 indicates Brendan believes there is a 100% chance that his friend prefers science fiction books over fantasy books.
preference,Tara,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,preference_13,[[their]] cousin prefers headphones over earbuds.,"Tara believes it's likely that her cousin prefers headphones over earbuds.

Provide a number between 0 and 100 that reflects, from Tara's perspective, the probability (expressed as a percentage) that her cousin prefers headphones over earbuds.

- 0 indicates Tara believes there is a 0% chance that her cousin prefers headphones over earbuds.
- 100 indicates Tara believes there is a 100% chance that her cousin prefers headphones over earbuds.",Tara believes it's likely that her cousin prefers headphones over earbuds.,"Provide a number between 0 and 100 that reflects, from Tara's perspective, the probability (expressed as a percentage) that her cousin prefers headphones over earbuds.",f09210a84f0cc1b05e347e412cf3e7f2,7,- 0 indicates Tara believes there is a 0% chance that her cousin prefers headphones over earbuds.,- 100 indicates Tara believes there is a 100% chance that her cousin prefers headphones over earbuds.
preference,Jeffery,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,preference_14,[[their]] neighbor prefers dancing over singing.,"Jeffery believes it's somewhat likely that his neighbor prefers dancing over singing.

Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that his neighbor prefers dancing over singing.

- 0 indicates Jeffery believes there is a 0% chance that his neighbor prefers dancing over singing.
- 100 indicates Jeffery believes there is a 100% chance that his neighbor prefers dancing over singing.",Jeffery believes it's somewhat likely that his neighbor prefers dancing over singing.,"Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that his neighbor prefers dancing over singing.",5bebc12e049a8575b440b8c1d392b92b,7,- 0 indicates Jeffery believes there is a 0% chance that his neighbor prefers dancing over singing.,- 100 indicates Jeffery believes there is a 100% chance that his neighbor prefers dancing over singing.
imperfect_knowledge,Gabriela,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,imperfect_knowledge_0,the restaurant near [[their]] apartment accepts reservations.,"Gabriela believes it's uncertain that the restaurant near her apartment accepts reservations.

Provide a number between 0 and 100 that reflects, from Gabriela's perspective, the probability (expressed as a percentage) that the restaurant near her apartment accepts reservations.

- 0 indicates Gabriela believes there is a 0% chance that the restaurant near her apartment accepts reservations.
- 100 indicates Gabriela believes there is a 100% chance that the restaurant near her apartment accepts reservations.",Gabriela believes it's uncertain that the restaurant near her apartment accepts reservations.,"Provide a number between 0 and 100 that reflects, from Gabriela's perspective, the probability (expressed as a percentage) that the restaurant near her apartment accepts reservations.",4202646742fc77625ecc5a4f932a651b,8,- 0 indicates Gabriela believes there is a 0% chance that the restaurant near her apartment accepts reservations.,- 100 indicates Gabriela believes there is a 100% chance that the restaurant near her apartment accepts reservations.
