statement_type,name,gender,pronouns,template,is_control,uncertainty_expression,statement_id,statement,prompt,prompt_example,prompt_instruction,statement_uuid,file_id,prompt_instruction_0,prompt_instruction_100
science__false,Joey,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,science__false_3,Africa is the only continent without grasslands.,"Joey believes it's highly unlikely that Africa is the only continent without grasslands.

Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that Africa is the only continent without grasslands.

- 0 indicates Joey believes there is a 0% chance that Africa is the only continent without grasslands.
- 100 indicates Joey believes there is a 100% chance that Africa is the only continent without grasslands.",Joey believes it's highly unlikely that Africa is the only continent without grasslands.,"Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that Africa is the only continent without grasslands.",7b61353fb239cbf072e5e2bb8c990535,6,- 0 indicates Joey believes there is a 0% chance that Africa is the only continent without grasslands.,- 100 indicates Joey believes there is a 100% chance that Africa is the only continent without grasslands.
science__false,Ethel,female,"{'their': 'her', 'they': 'she'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,science__false_4,Gus Grissom was the first man to set foot on the moon.,"Ethel believes Gus Grissom was the first man to set foot on the moon.

Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that Gus Grissom was the first man to set foot on the moon.

- 0 indicates Ethel believes there is a 0% chance that Gus Grissom was the first man to set foot on the moon.
- 100 indicates Ethel believes there is a 100% chance that Gus Grissom was the first man to set foot on the moon.",Ethel believes Gus Grissom was the first man to set foot on the moon.,"Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that Gus Grissom was the first man to set foot on the moon.",7e7be9614eab64516e6cce5e0a6679fe,6,- 0 indicates Ethel believes there is a 0% chance that Gus Grissom was the first man to set foot on the moon.,- 100 indicates Ethel believes there is a 100% chance that Gus Grissom was the first man to set foot on the moon.
science__true,Amanda,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,science__true_0,the largest planet in the solar system is Jupiter.,"Amanda believes it's almost certain that the largest planet in the solar system is Jupiter.

Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that the largest planet in the solar system is Jupiter.

- 0 indicates Amanda believes there is a 0% chance that the largest planet in the solar system is Jupiter.
- 100 indicates Amanda believes there is a 100% chance that the largest planet in the solar system is Jupiter.",Amanda believes it's almost certain that the largest planet in the solar system is Jupiter.,"Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that the largest planet in the solar system is Jupiter.",ccee367e09f408f76def658c4a42dd57,6,- 0 indicates Amanda believes there is a 0% chance that the largest planet in the solar system is Jupiter.,- 100 indicates Amanda believes there is a 100% chance that the largest planet in the solar system is Jupiter.
science__true,Bonnie,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,science__true_1,the branch of science concerned with fossil animals and plants is called Paleontology.,"Bonnie believes it's highly likely that the branch of science concerned with fossil animals and plants is called Paleontology.

Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that the branch of science concerned with fossil animals and plants is called Paleontology.

- 0 indicates Bonnie believes there is a 0% chance that the branch of science concerned with fossil animals and plants is called Paleontology.
- 100 indicates Bonnie believes there is a 100% chance that the branch of science concerned with fossil animals and plants is called Paleontology.",Bonnie believes it's highly likely that the branch of science concerned with fossil animals and plants is called Paleontology.,"Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that the branch of science concerned with fossil animals and plants is called Paleontology.",267ab0334fe760c7bc601de5fa602c3d,6,- 0 indicates Bonnie believes there is a 0% chance that the branch of science concerned with fossil animals and plants is called Paleontology.,- 100 indicates Bonnie believes there is a 100% chance that the branch of science concerned with fossil animals and plants is called Paleontology.
science__true,Silvia,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,science__true_2,the white domestic pigeon symbolizes peace.,"Silvia believes it's very likely that the white domestic pigeon symbolizes peace.

Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that the white domestic pigeon symbolizes peace.

- 0 indicates Silvia believes there is a 0% chance that the white domestic pigeon symbolizes peace.
- 100 indicates Silvia believes there is a 100% chance that the white domestic pigeon symbolizes peace.",Silvia believes it's very likely that the white domestic pigeon symbolizes peace.,"Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that the white domestic pigeon symbolizes peace.",84233b8c794b28fa7668270d799dea1f,6,- 0 indicates Silvia believes there is a 0% chance that the white domestic pigeon symbolizes peace.,- 100 indicates Silvia believes there is a 100% chance that the white domestic pigeon symbolizes peace.
science__true,Laura,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,science__true_3,there are more different species of insects than any other type of animal.,"Laura believes it's probable that there are more different species of insects than any other type of animal.

Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that there are more different species of insects than any other type of animal.

- 0 indicates Laura believes there is a 0% chance that there are more different species of insects than any other type of animal.
- 100 indicates Laura believes there is a 100% chance that there are more different species of insects than any other type of animal.",Laura believes it's probable that there are more different species of insects than any other type of animal.,"Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that there are more different species of insects than any other type of animal.",2ea29fcb6a536d08e0512d6f4a9442b9,6,- 0 indicates Laura believes there is a 0% chance that there are more different species of insects than any other type of animal.,- 100 indicates Laura believes there is a 100% chance that there are more different species of insects than any other type of animal.
science__true,Bruce,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,science__true_4,the moon is the closest astronomical object to the Earth.,"Bruce believes it's likely that the moon is the closest astronomical object to the Earth.

Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that the moon is the closest astronomical object to the Earth.

- 0 indicates Bruce believes there is a 0% chance that the moon is the closest astronomical object to the Earth.
- 100 indicates Bruce believes there is a 100% chance that the moon is the closest astronomical object to the Earth.",Bruce believes it's likely that the moon is the closest astronomical object to the Earth.,"Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that the moon is the closest astronomical object to the Earth.",20038834ee603af3cd6fbee9f7fe3c24,6,- 0 indicates Bruce believes there is a 0% chance that the moon is the closest astronomical object to the Earth.,- 100 indicates Bruce believes there is a 100% chance that the moon is the closest astronomical object to the Earth.
city__false,Marco,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,city__false_0,Big Ben is located in Berlin.,"Marco believes it's somewhat unlikely that Big Ben is located in Berlin.

Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that Big Ben is located in Berlin.

- 0 indicates Marco believes there is a 0% chance that Big Ben is located in Berlin.
- 100 indicates Marco believes there is a 100% chance that Big Ben is located in Berlin.",Marco believes it's somewhat unlikely that Big Ben is located in Berlin.,"Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that Big Ben is located in Berlin.",c883213742bb403cb21045f634ae4588,7,- 0 indicates Marco believes there is a 0% chance that Big Ben is located in Berlin.,- 100 indicates Marco believes there is a 100% chance that Big Ben is located in Berlin.
city__false,Gary,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,city__false_1,Great Britain directly borders 2 countries.,"Gary believes it's uncertain that Great Britain directly borders 2 countries.

Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that Great Britain directly borders 2 countries.

- 0 indicates Gary believes there is a 0% chance that Great Britain directly borders 2 countries.
- 100 indicates Gary believes there is a 100% chance that Great Britain directly borders 2 countries.",Gary believes it's uncertain that Great Britain directly borders 2 countries.,"Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that Great Britain directly borders 2 countries.",d9627b77cf53e0c005855baa56602446,7,- 0 indicates Gary believes there is a 0% chance that Great Britain directly borders 2 countries.,- 100 indicates Gary believes there is a 100% chance that Great Britain directly borders 2 countries.
city__false,Mike,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,city__false_2,"the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.","Mike believes it's possible that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.

Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.

- 0 indicates Mike believes there is a 0% chance that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.
- 100 indicates Mike believes there is a 100% chance that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.","Mike believes it's possible that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.","Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.",e475168880c0d70bfc3fc6cf53a78413,7,"- 0 indicates Mike believes there is a 0% chance that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral.","- 100 indicates Mike believes there is a 100% chance that the Colosseum, a famous landmark in Rome, was originally built as an Cathedral."
city__false,Lance,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,unlikely,city__false_3,New York is known as the Big Orange.,"Lance believes it's unlikely that New York is known as the Big Orange.

Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that New York is known as the Big Orange.

- 0 indicates Lance believes there is a 0% chance that New York is known as the Big Orange.
- 100 indicates Lance believes there is a 100% chance that New York is known as the Big Orange.",Lance believes it's unlikely that New York is known as the Big Orange.,"Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that New York is known as the Big Orange.",e9767905401f1de16d356b1b5055af72,7,- 0 indicates Lance believes there is a 0% chance that New York is known as the Big Orange.,- 100 indicates Lance believes there is a 100% chance that New York is known as the Big Orange.
city__false,Isaac,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,not likely,city__false_4,the UK Prime Minister lives in the White House.,"Isaac believes it's not likely that the UK Prime Minister lives in the White House.

Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that the UK Prime Minister lives in the White House.

- 0 indicates Isaac believes there is a 0% chance that the UK Prime Minister lives in the White House.
- 100 indicates Isaac believes there is a 100% chance that the UK Prime Minister lives in the White House.",Isaac believes it's not likely that the UK Prime Minister lives in the White House.,"Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that the UK Prime Minister lives in the White House.",3171ecc177ad8a255bd75439e59d46ff,7,- 0 indicates Isaac believes there is a 0% chance that the UK Prime Minister lives in the White House.,- 100 indicates Isaac believes there is a 100% chance that the UK Prime Minister lives in the White House.
city__true,Camille,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,doubtful,city__true_0,Mount Everest is part of the Himalayas mountain range.,"Camille believes it's doubtful that Mount Everest is part of the Himalayas mountain range.

Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that Mount Everest is part of the Himalayas mountain range.

- 0 indicates Camille believes there is a 0% chance that Mount Everest is part of the Himalayas mountain range.
- 100 indicates Camille believes there is a 100% chance that Mount Everest is part of the Himalayas mountain range.",Camille believes it's doubtful that Mount Everest is part of the Himalayas mountain range.,"Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that Mount Everest is part of the Himalayas mountain range.",827b42b10b9464a077ee8fc74cd014f6,7,- 0 indicates Camille believes there is a 0% chance that Mount Everest is part of the Himalayas mountain range.,- 100 indicates Camille believes there is a 100% chance that Mount Everest is part of the Himalayas mountain range.
city__true,Roxanne,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,city__true_1,the Eiffel Tower is made of iron.,"Roxanne believes it's very unlikely that the Eiffel Tower is made of iron.

Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the Eiffel Tower is made of iron.

- 0 indicates Roxanne believes there is a 0% chance that the Eiffel Tower is made of iron.
- 100 indicates Roxanne believes there is a 100% chance that the Eiffel Tower is made of iron.",Roxanne believes it's very unlikely that the Eiffel Tower is made of iron.,"Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the Eiffel Tower is made of iron.",ecfb07995b5f3a5ebceb4fd000f26077,7,- 0 indicates Roxanne believes there is a 0% chance that the Eiffel Tower is made of iron.,- 100 indicates Roxanne believes there is a 100% chance that the Eiffel Tower is made of iron.
city__true,Kenny,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,city__true_2,the Statue of Liberty is green.,"Kenny believes it's highly unlikely that the Statue of Liberty is green.

Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the Statue of Liberty is green.

- 0 indicates Kenny believes there is a 0% chance that the Statue of Liberty is green.
- 100 indicates Kenny believes there is a 100% chance that the Statue of Liberty is green.",Kenny believes it's highly unlikely that the Statue of Liberty is green.,"Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the Statue of Liberty is green.",c94baff443ad456fcf8bc30a3bca6ba0,7,- 0 indicates Kenny believes there is a 0% chance that the Statue of Liberty is green.,- 100 indicates Kenny believes there is a 100% chance that the Statue of Liberty is green.
city__true,Olga,female,"{'their': 'her', 'they': 'she'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,city__true_3,the Great Pyramid of Giza is located in Egypt.,"Olga believes the Great Pyramid of Giza is located in Egypt.

Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that the Great Pyramid of Giza is located in Egypt.

- 0 indicates Olga believes there is a 0% chance that the Great Pyramid of Giza is located in Egypt.
- 100 indicates Olga believes there is a 100% chance that the Great Pyramid of Giza is located in Egypt.",Olga believes the Great Pyramid of Giza is located in Egypt.,"Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that the Great Pyramid of Giza is located in Egypt.",5551a61df5846213181a67cec17afce0,7,- 0 indicates Olga believes there is a 0% chance that the Great Pyramid of Giza is located in Egypt.,- 100 indicates Olga believes there is a 100% chance that the Great Pyramid of Giza is located in Egypt.
city__true,Jessica,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,city__true_4,"before Delhi, Calcutta was India's capital city.","Jessica believes it's almost certain that before Delhi, Calcutta was India's capital city.

Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that before Delhi, Calcutta was India's capital city.

- 0 indicates Jessica believes there is a 0% chance that before Delhi, Calcutta was India's capital city.
- 100 indicates Jessica believes there is a 100% chance that before Delhi, Calcutta was India's capital city.","Jessica believes it's almost certain that before Delhi, Calcutta was India's capital city.","Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that before Delhi, Calcutta was India's capital city.",d05e02d9a175b3dc70a986663b5874a1,7,"- 0 indicates Jessica believes there is a 0% chance that before Delhi, Calcutta was India's capital city.","- 100 indicates Jessica believes there is a 100% chance that before Delhi, Calcutta was India's capital city."
history_of_art__false,Jacquelyn,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,history_of_art__false_0,the Mona Lisa is a famous painting by Tintoretto.,"Jacquelyn believes it's highly likely that the Mona Lisa is a famous painting by Tintoretto.

Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that the Mona Lisa is a famous painting by Tintoretto.

- 0 indicates Jacquelyn believes there is a 0% chance that the Mona Lisa is a famous painting by Tintoretto.
- 100 indicates Jacquelyn believes there is a 100% chance that the Mona Lisa is a famous painting by Tintoretto.",Jacquelyn believes it's highly likely that the Mona Lisa is a famous painting by Tintoretto.,"Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that the Mona Lisa is a famous painting by Tintoretto.",1167bed220cc3f8bf3c4153bb419c3c2,7,- 0 indicates Jacquelyn believes there is a 0% chance that the Mona Lisa is a famous painting by Tintoretto.,- 100 indicates Jacquelyn believes there is a 100% chance that the Mona Lisa is a famous painting by Tintoretto.
history_of_art__false,Nick,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,history_of_art__false_1,the Scream is the best known painting by Jackson Pollock.,"Nick believes it's very likely that the Scream is the best known painting by Jackson Pollock.

Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that the Scream is the best known painting by Jackson Pollock.

- 0 indicates Nick believes there is a 0% chance that the Scream is the best known painting by Jackson Pollock.
- 100 indicates Nick believes there is a 100% chance that the Scream is the best known painting by Jackson Pollock.",Nick believes it's very likely that the Scream is the best known painting by Jackson Pollock.,"Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that the Scream is the best known painting by Jackson Pollock.",8db0d986c14580b040a8b6b2369ba88a,7,- 0 indicates Nick believes there is a 0% chance that the Scream is the best known painting by Jackson Pollock.,- 100 indicates Nick believes there is a 100% chance that the Scream is the best known painting by Jackson Pollock.
history_of_art__false,Brendan,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,history_of_art__false_2,Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,"Brendan believes it's probable that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.

Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.

- 0 indicates Brendan believes there is a 0% chance that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.
- 100 indicates Brendan believes there is a 100% chance that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.",Brendan believes it's probable that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,"Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.",8c26f15dc71eae078ee0a6782728d6d9,7,- 0 indicates Brendan believes there is a 0% chance that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.,- 100 indicates Brendan believes there is a 100% chance that Frida Kahlo became a famous artist in the 1960s for painting soup cans and soap boxes.
history_of_art__false,Jeffery,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,history_of_art__false_3,Pablo Picasso was a major force in Pop Art.,"Jeffery believes it's likely that Pablo Picasso was a major force in Pop Art.

Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that Pablo Picasso was a major force in Pop Art.

- 0 indicates Jeffery believes there is a 0% chance that Pablo Picasso was a major force in Pop Art.
- 100 indicates Jeffery believes there is a 100% chance that Pablo Picasso was a major force in Pop Art.",Jeffery believes it's likely that Pablo Picasso was a major force in Pop Art.,"Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that Pablo Picasso was a major force in Pop Art.",8e0bec8b2660d7ef6cc919864bca56bf,7,- 0 indicates Jeffery believes there is a 0% chance that Pablo Picasso was a major force in Pop Art.,- 100 indicates Jeffery believes there is a 100% chance that Pablo Picasso was a major force in Pop Art.
history_of_art__false,Cheri,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,history_of_art__false_4,the painter Frida Kahlo was Australian.,"Cheri believes it's somewhat likely that the painter Frida Kahlo was Australian.

Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that the painter Frida Kahlo was Australian.

- 0 indicates Cheri believes there is a 0% chance that the painter Frida Kahlo was Australian.
- 100 indicates Cheri believes there is a 100% chance that the painter Frida Kahlo was Australian.",Cheri believes it's somewhat likely that the painter Frida Kahlo was Australian.,"Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that the painter Frida Kahlo was Australian.",3bbba59c8fdca6f2c171c93fe368e684,7,- 0 indicates Cheri believes there is a 0% chance that the painter Frida Kahlo was Australian.,- 100 indicates Cheri believes there is a 100% chance that the painter Frida Kahlo was Australian.
history_of_art__true,Johnnie,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,history_of_art__true_0,pointillism is the technique of applying paint in small dots.,"Johnnie believes it's somewhat unlikely that pointillism is the technique of applying paint in small dots.

Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that pointillism is the technique of applying paint in small dots.

- 0 indicates Johnnie believes there is a 0% chance that pointillism is the technique of applying paint in small dots.
- 100 indicates Johnnie believes there is a 100% chance that pointillism is the technique of applying paint in small dots.",Johnnie believes it's somewhat unlikely that pointillism is the technique of applying paint in small dots.,"Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that pointillism is the technique of applying paint in small dots.",468820bb6ba353eb1506c9e04283b2ca,7,- 0 indicates Johnnie believes there is a 0% chance that pointillism is the technique of applying paint in small dots.,- 100 indicates Johnnie believes there is a 100% chance that pointillism is the technique of applying paint in small dots.
history_of_art__true,David,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,history_of_art__true_1,the Renaissance took place in Europe.,"David believes it's uncertain that the Renaissance took place in Europe.

Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that the Renaissance took place in Europe.

- 0 indicates David believes there is a 0% chance that the Renaissance took place in Europe.
- 100 indicates David believes there is a 100% chance that the Renaissance took place in Europe.",David believes it's uncertain that the Renaissance took place in Europe.,"Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that the Renaissance took place in Europe.",de46bce8cf75d4388bc46d61b51c8d91,7,- 0 indicates David believes there is a 0% chance that the Renaissance took place in Europe.,- 100 indicates David believes there is a 100% chance that the Renaissance took place in Europe.
