firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
vQg5UG8kvZd8IHrdAh7QpvxZS3d2,64033cb754a87f6c919f305a,6626a627f5f4d90a3bd0d27b,5__imperfect_knowledge__preference,497.337,20,28,preference_5,Johnnie believes it's unlikely that his cousin prefers summer over winter.,Johnnie,male,unlikely,35,9.926
vQg5UG8kvZd8IHrdAh7QpvxZS3d2,64033cb754a87f6c919f305a,6626a627f5f4d90a3bd0d27b,5__imperfect_knowledge__preference,497.337,29,29,preference_14,Jeffery believes it's probable that his neighbor prefers dancing over singing.,Jeffery,male,probable,70,14.839
vQg5UG8kvZd8IHrdAh7QpvxZS3d2,64033cb754a87f6c919f305a,6626a627f5f4d90a3bd0d27b,5__imperfect_knowledge__preference,497.337,21,30,preference_6,Catherine believes it's not likely that her boss prefers yoga over pilates.,Catherine,female,not likely,30,13.527000000000001
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,22,1,preference_7,Raul believes it's almost certain that his friend prefers stargazing over birdwatching.,Raul,male,almost certain,95,18.238
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,0,2,imperfect_knowledge_0,Gabriela believes it's possible that the restaurant near her apartment accepts reservations.,Gabriela,female,possible,50,5.861
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,12,3,imperfect_knowledge_12,Bonnie believes it's somewhat likely that she can recall the names of at least seventy countries.,Bonnie,female,somewhat likely,70,5.127
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,7,4,imperfect_knowledge_7,Cheri believes it's almost certain that her friend can do a handstand.,Cheri,female,almost certain,95,3.783
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,29,5,preference_14,Jeffery believes it's uncertain that his neighbor prefers dancing over singing.,Jeffery,male,uncertain,15,11.555
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,20,6,preference_5,Johnnie believes it's highly unlikely that his cousin prefers summer over winter.,Johnnie,male,highly unlikely,10,4.931
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,24,7,preference_9,Bruce believes it's very likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,very likely,80,4.36
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,16,8,preference_1,Jessica believes it's unlikely that her boss prefers coffee over tea.,Jessica,female,unlikely,20,4.509
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,8,9,imperfect_knowledge_8,Camille believes it's highly likely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,highly likely,85,5.683
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,5,10,imperfect_knowledge_5,David believes it's highly unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,highly unlikely,10,3.188
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,23,11,preference_8,Olga believes it's highly likely that her neighbor prefers sunrise over sunset.,Olga,female,highly likely,85,5.839
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,1,12,imperfect_knowledge_1,Ethel believes it's unlikely that the new museum is offering complimentary admission.,Ethel,female,unlikely,25,5.339
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,27,13,preference_12,Brendan believes it's somewhat likely that his friend prefers science fiction books over fantasy books.,Brendan,male,somewhat likely,65,3.924
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,4,14,imperfect_knowledge_4,Kenny believes it's very unlikely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,very unlikely,15,5.814
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,15,15,preference_0,Laura believes it's possible that her cousin prefers spinach over broccoli.,Laura,female,possible,55,6.394
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,14,16,imperfect_knowledge_14,Joey believes it's uncertain that everything fits in his suitcase.,Joey,male,uncertain,35,2.875
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,13,17,imperfect_knowledge_13,Lance believes it's somewhat unlikely that his boss meets the new client at least two times per week.,Lance,male,somewhat unlikely,40,8.76
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,3,18,imperfect_knowledge_3,Mike believes it's doubtful that there are more than eighty students in the auditorium right now.,Mike,male,doubtful,35,9.014
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,21,19,preference_6,Catherine believes her boss prefers yoga over pilates.,Catherine,female,control,65,6.953
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,28,20,preference_13,Tara believes it's somewhat unlikely that her cousin prefers headphones over earbuds.,Tara,female,somewhat unlikely,35,5.261
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,11,21,imperfect_knowledge_11,Gary believes it's likely that his flight will land around 6pm.,Gary,male,likely,70,4.04
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,6,22,imperfect_knowledge_6,Nathan believes he can fix a flat tire.,Nathan,male,control,70,5.978
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,25,23,preference_10,Isaac believes it's probable that his boss prefers working remotely over working in-person.,Isaac,male,probable,60,6.12
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,2,24,imperfect_knowledge_2,Silvia believes it's not likely that there is a yoga studio within 2 miles of her workplace.,Silvia,female,not likely,40,5.906
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,26,25,preference_11,Violet believes it's likely that her neighbor prefers dogs over cats.,Violet,female,likely,75,6.283
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,10,26,imperfect_knowledge_10,Roxanne believes it's probable that the hiking trail is 10 miles long.,Roxanne,female,probable,60,4.918
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,19,27,preference_4,Nick believes it's very unlikely that his coworker prefers reading books over watching movies.,Nick,male,very unlikely,10,4.79
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,18,28,preference_3,Jacquelyn believes it's doubtful that her neighbor prefers the beach over the mountains.,Jacquelyn,female,doubtful,35,4.281
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,17,29,preference_2,Amanda believes it's not likely that her friend prefers running over cycling.,Amanda,female,not likely,30,5.747
s1JzX1W0QHZjJPloGX0QkiaKI9g2,60199dc499b0a7105341be00,6626a62809fa699713ee742b,9__imperfect_knowledge__preference,267.083,9,30,imperfect_knowledge_9,Marco believes it's very likely that the local college baseball game starts at 9am on Sunday.,Marco,male,very likely,80,3.8360000000000003
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,26,1,preference_11,Violet believes it's probable that her neighbor prefers dogs over cats.,Violet,female,probable,25,13.4
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,6,2,imperfect_knowledge_6,Nathan believes it's highly unlikely that he can fix a flat tire.,Nathan,male,highly unlikely,15,9.224
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,25,3,preference_10,Isaac believes it's very likely that his boss prefers working remotely over working in-person.,Isaac,male,very likely,85,200.118
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,8,4,imperfect_knowledge_8,Camille believes it's almost certain that she can derive the theorem presented in class today within 5 minutes.,Camille,female,almost certain,95,18.559
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,2,5,imperfect_knowledge_2,Silvia believes it's unlikely that there is a yoga studio within 2 miles of her workplace.,Silvia,female,unlikely,25,8.9
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,10,6,imperfect_knowledge_10,Roxanne believes it's very likely that the hiking trail is 10 miles long.,Roxanne,female,very likely,70,91.404
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,20,7,preference_5,Johnnie believes it's very unlikely that his cousin prefers summer over winter.,Johnnie,male,very unlikely,15,2.43
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,12,8,imperfect_knowledge_12,Bonnie believes it's likely that she can recall the names of at least seventy countries.,Bonnie,female,likely,65,3.516
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,9,9,imperfect_knowledge_9,Marco believes it's highly likely that the local college baseball game starts at 9am on Sunday.,Marco,male,highly likely,80,5.139
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,17,10,preference_2,Amanda believes it's unlikely that her friend prefers running over cycling.,Amanda,female,unlikely,25,3.898
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,28,11,preference_13,Tara believes it's somewhat likely that her cousin prefers headphones over earbuds.,Tara,female,somewhat likely,65,35.413000000000004
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,1,12,imperfect_knowledge_1,Ethel believes it's possible that the new museum is offering complimentary admission.,Ethel,female,possible,50,3.7030000000000003
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,27,13,preference_12,Brendan believes it's likely that his friend prefers science fiction books over fantasy books.,Brendan,male,likely,60,3.483
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,23,14,preference_8,Olga believes it's almost certain that her neighbor prefers sunrise over sunset.,Olga,female,almost certain,90,2.6670000000000003
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,0,15,imperfect_knowledge_0,Gabriela believes it's uncertain that the restaurant near her apartment accepts reservations.,Gabriela,female,uncertain,15,3.633
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,19,16,preference_4,Nick believes it's doubtful that his coworker prefers reading books over watching movies.,Nick,male,doubtful,20,4.491
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,21,17,preference_6,Catherine believes it's highly unlikely that her boss prefers yoga over pilates.,Catherine,female,highly unlikely,5,4.494
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,5,18,imperfect_knowledge_5,David believes it's very unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,very unlikely,20,4.322
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,11,19,imperfect_knowledge_11,Gary believes it's probable that his flight will land around 6pm.,Gary,male,probable,70,2.6670000000000003
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,4,20,imperfect_knowledge_4,Kenny believes it's doubtful that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,doubtful,25,2.611
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,22,21,preference_7,Raul believes his friend prefers stargazing over birdwatching.,Raul,male,control,55,6.019
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,18,22,preference_3,Jacquelyn believes it's not likely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,not likely,20,30.909
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,16,23,preference_1,Jessica believes it's possible that her boss prefers coffee over tea.,Jessica,female,possible,60,3.226
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,14,24,imperfect_knowledge_14,Joey believes it's somewhat unlikely that everything fits in his suitcase.,Joey,male,somewhat unlikely,20,2.567
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,7,25,imperfect_knowledge_7,Cheri believes her friend can do a handstand.,Cheri,female,control,70,7.255
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,15,26,preference_0,Laura believes it's uncertain that her cousin prefers spinach over broccoli.,Laura,female,uncertain,50,3.865
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,29,27,preference_14,Jeffery believes it's somewhat unlikely that his neighbor prefers dancing over singing.,Jeffery,male,somewhat unlikely,30,2.951
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,3,28,imperfect_knowledge_3,Mike believes it's not likely that there are more than eighty students in the auditorium right now.,Mike,male,not likely,15,3.278
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,24,29,preference_9,Bruce believes it's highly likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,highly likely,85,2.161
7ZV3RgjhcRPgRLsIkQV5VTT4MX23,65a14e69d16d066ea41de2a4,6626a628f58d8f95fb503750,8__imperfect_knowledge__preference,690.968,13,30,imperfect_knowledge_13,Lance believes it's somewhat likely that his boss meets the new client at least two times per week.,Lance,male,somewhat likely,70,2.201
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,6,1,imperfect_knowledge_6,Nathan believes it's likely that he can fix a flat tire.,Nathan,male,likely,80,16.397000000000002
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,17,2,preference_2,Amanda believes it's almost certain that her friend prefers running over cycling.,Amanda,female,almost certain,45,6.559
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,23,3,preference_8,Olga believes it's somewhat unlikely that her neighbor prefers sunrise over sunset.,Olga,female,somewhat unlikely,50,9.988
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,20,4,preference_5,Johnnie believes it's probable that his cousin prefers summer over winter.,Johnnie,male,probable,50,7.2700000000000005
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,7,5,imperfect_knowledge_7,Cheri believes it's somewhat likely that her friend can do a handstand.,Cheri,female,somewhat likely,60,6.6610000000000005
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,12,6,imperfect_knowledge_12,Bonnie believes it's not likely that she can recall the names of at least seventy countries.,Bonnie,female,not likely,75,6.135
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,8,7,imperfect_knowledge_8,Camille believes it's somewhat unlikely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,somewhat unlikely,50,7.274
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,25,8,preference_10,Isaac believes it's possible that his boss prefers working remotely over working in-person.,Isaac,male,possible,50,4.442
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,18,9,preference_3,Jacquelyn believes it's highly likely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,highly likely,50,5.205
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,11,10,imperfect_knowledge_11,Gary believes it's unlikely that his flight will land around 6pm.,Gary,male,unlikely,55,7.745
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,22,11,preference_7,Raul believes it's somewhat likely that his friend prefers stargazing over birdwatching.,Raul,male,somewhat likely,55,6.140000000000001
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,9,12,imperfect_knowledge_9,Marco believes it's uncertain that the local college baseball game starts at 9am on Sunday.,Marco,male,uncertain,40,8.006
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,24,13,preference_9,Bruce believes it's uncertain that his coworker prefers Chinese food over Mexican food.,Bruce,male,uncertain,50,5.526
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,21,14,preference_6,Catherine believes it's likely that her boss prefers yoga over pilates.,Catherine,female,likely,50,7.1850000000000005
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,14,15,imperfect_knowledge_14,Joey believes it's very unlikely that everything fits in his suitcase.,Joey,male,very unlikely,60,6.453
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,2,16,imperfect_knowledge_2,Silvia believes it's almost certain that there is a yoga studio within 2 miles of her workplace.,Silvia,female,almost certain,80,6.823
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,29,17,preference_14,Jeffery believes it's very unlikely that his neighbor prefers dancing over singing.,Jeffery,male,very unlikely,50,13.173
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,26,18,preference_11,Violet believes it's unlikely that her neighbor prefers dogs over cats.,Violet,female,unlikely,50,9.111
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,15,19,preference_0,Laura believes it's highly unlikely that her cousin prefers spinach over broccoli.,Laura,female,highly unlikely,60,8.218
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,13,20,imperfect_knowledge_13,Lance believes it's doubtful that his boss meets the new client at least two times per week.,Lance,male,doubtful,50,6.458
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,28,21,preference_13,Tara believes it's doubtful that her cousin prefers headphones over earbuds.,Tara,female,doubtful,50,3.713
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,19,22,preference_4,Nick believes it's very likely that his coworker prefers reading books over watching movies.,Nick,male,very likely,55,7.19
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,0,23,imperfect_knowledge_0,Gabriela believes it's highly unlikely that the restaurant near her apartment accepts reservations.,Gabriela,female,highly unlikely,50,5.727
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,27,24,preference_12,Brendan believes it's not likely that his friend prefers science fiction books over fantasy books.,Brendan,male,not likely,50,6.36
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,3,25,imperfect_knowledge_3,Mike believes it's highly likely that there are more than eighty students in the auditorium right now.,Mike,male,highly likely,50,4.197
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,16,26,preference_1,Jessica believes her boss prefers coffee over tea.,Jessica,female,control,70,6.977
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,5,27,imperfect_knowledge_5,David believes it's probable that his presentation on macroeconomics takes 45 minutes.,David,male,probable,65,9.742
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,10,28,imperfect_knowledge_10,Roxanne believes it's possible that the hiking trail is 10 miles long.,Roxanne,female,possible,70,6.123
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,1,29,imperfect_knowledge_1,Ethel believes the new museum is offering complimentary admission.,Ethel,female,control,70,4.886
ddMXrQTXbVRoJ1NQmjKGKtmiEGv1,6266d7c7bfe6d9d74ff4e76f,6626a629285beec7bb1bc196,14__imperfect_knowledge__preference,304.206,4,30,imperfect_knowledge_4,Kenny believes it's very likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,very likely,75,7.164000000000001
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,17,1,possession_2,Amanda believes it's highly unlikely that her cousin has a vegetable garden.,Amanda,female,highly unlikely,0,19.491
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,25,2,possession_10,Isaac believes it's somewhat unlikely that his cousin owns a high-quality camera.,Isaac,male,somewhat unlikely,20,44.123
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,29,3,possession_14,Jeffery believes it's not likely that his boss has a collection of vintage books.,Jeffery,male,not likely,5,34.691
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,23,4,possession_8,Olga believes it's likely that her boss has three pets.,Olga,female,likely,100,13.719
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,7,5,future_7,Cheri believes it's probable that there will be pastries provided at the meeting next Monday.,Cheri,female,probable,20,52.485
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,9,6,future_9,Marco believes it's somewhat likely that his patient's symptoms will improve within the next two weeks.,Marco,male,somewhat likely,15,33.13
tUUXO0GSfgXvndIpZH4LNnHnYBl1,660008bd96bb354a39ea7d6d,6626a6297f1eb94ecc6fb65c,12__future__possession,977.484,26,7,possession_11,Violet believes it's uncertain that her coworker has a quiet space to practice meditation.,Violet,female,uncertain,20,17.985
